month,year,state,handgun,long_gun,other,multiple
9,2008,Washington,6488,9412,0,308
9,2008,West Virginia,2912,5369,0,211
9,2008,Wisconsin,3787,13429,0,2
9,2008,Wyoming,1012,2226,0,69
8,2008,Alabama,8018,9809,0,438
8,2008,Alaska,1759,2967,0,105
8,2008,Arizona,5496,5553,0,229
8,2008,Arkansas,3272,5376,0,219
8,2008,California,17263,17143,0,0
8,2008,Colorado,8916,10236,0,3308
8,2008,Connecticut,2593,2618,0,55
8,2008,Delaware,561,710,0,25
8,2008,District of Columbia,1,0,0,0
8,2008,Florida,19929,12190,0,760
8,2008,Georgia,7170,7336,0,259
8,2008,Guam,7,24,0,2
8,2008,Hawaii,0,0,0,0
8,2008,Idaho,1611,3411,0,184
8,2008,Illinois,5521,7899,0,277
8,2008,Indiana,6615,8228,0,239
8,2008,Iowa,23,2610,0,1
8,2008,Kansas,3672,4831,0,282
8,2008,Kentucky,5761,7585,0,482
8,2008,Louisiana,6769,10402,0,304
8,2008,Maine,1549,2901,0,102
8,2008,Mariana Islands,0,0,0,0
8,2008,Maryland,2597,3250,0,9
8,2008,Massachusetts,1891,1495,0,77
8,2008,Michigan,2054,10440,0,56
8,2008,Minnesota,4050,10413,0,174
8,2008,Mississippi,4029,6201,0,215
8,2008,Missouri,10309,10787,0,431
8,2008,Montana,1847,4029,0,161
8,2008,Nebraska,4,2215,0,1
8,2008,Nevada,3489,2775,0,261
8,2008,New Hampshire,1741,2037,0,8
8,2008,New Jersey,1432,1390,0,34
8,2008,New Mexico,3016,3361,0,180
8,2008,New York,3237,9179,0,57
8,2008,North Carolina,168,10282,0,101
8,2008,North Dakota,550,2516,0,30
8,2008,Ohio,10455,10345,0,445
8,2008,Oklahoma,6250,7182,0,487
8,2008,Oregon,4923,6912,0,321
8,2008,Pennsylvania,0,41569,0,122
8,2008,Puerto Rico,484,130,0,17
8,2008,Rhode Island,430,342,0,74
8,2008,South Carolina,4252,4847,0,167
8,2008,South Dakota,1108,3795,0,84
8,2008,Tennessee,10621,9852,0,464
8,2008,Texas,23142,33949,0,1369
8,2008,Utah,1976,3260,0,108
8,2008,Vermont,661,869,0,23
8,2008,Virgin Islands,40,1,0,0
8,2008,Virginia,9059,9577,0,272
8,2008,Washington,6490,8427,0,297
8,2008,West Virginia,3030,4817,0,213
8,2008,Wisconsin,3607,9685,0,0
8,2008,Wyoming,1027,1859,0,61
7,2008,Alabama,7721,7604,0,296
7,2008,Alaska,1549,2170,0,86
7,2008,Arizona,5584,4282,0,227
7,2008,Arkansas,3072,3728,0,208
7,2008,California,17773,14853,0,0
7,2008,Colorado,8106,7909,0,3658
7,2008,Connecticut,2753,2158,0,56
7,2008,Delaware,565,522,0,16
7,2008,District of Columbia,0,1,0,0
7,2008,Florida,21831,10780,0,744
7,2008,Georgia,7019,5060,0,273
7,2008,Guam,11,13,0,4
7,2008,Hawaii,0,0,0,0
7,2008,Idaho,1400,2569,0,94
7,2008,Illinois,5375,5732,0,364
7,2008,Indiana,6082,5998,0,236
7,2008,Iowa,32,1703,0,4
7,2008,Kansas,3191,3144,0,171
7,2008,Kentucky,6014,5549,0,400
7,2008,Louisiana,6367,6411,0,235
7,2008,Maine,1290,2017,0,62
7,2008,Mariana Islands,0,0,0,0
7,2008,Maryland,3068,2458,0,7
7,2008,Massachusetts,1533,1061,0,64
7,2008,Michigan,1942,6986,0,54
7,2008,Minnesota,3565,5861,0,122
7,2008,Mississippi,3622,3615,0,163
7,2008,Missouri,9283,7425,0,361
7,2008,Montana,1716,3053,0,128
7,2008,Nebraska,6,1319,0,2
7,2008,Nevada,3233,2102,0,174
7,2008,New Hampshire,1694,1629,0,2
7,2008,New Jersey,1573,1251,0,65
7,2008,New Mexico,2845,2896,0,154
7,2008,New York,3312,7014,0,48
7,2008,North Carolina,157,7190,0,108
7,2008,North Dakota,552,1806,0,18
7,2008,Ohio,10124,8893,0,418
7,2008,Oklahoma,5543,4827,0,426
7,2008,Oregon,4896,5980,0,269
7,2008,Pennsylvania,0,38032,0,69
7,2008,Puerto Rico,424,79,0,14
7,2008,Rhode Island,410,326,0,94
7,2008,South Carolina,4372,3129,0,168
7,2008,South Dakota,824,2033,0,50
7,2008,Tennessee,10258,7114,0,454
7,2008,Texas,21521,21065,0,1083
7,2008,Utah,1978,2653,0,100
7,2008,Vermont,660,840,0,26
7,2008,Virgin Islands,24,6,0,0
7,2008,Virginia,9811,8040,0,261
7,2008,Washington,6686,6654,0,268
7,2008,West Virginia,3018,3673,0,198
7,2008,Wisconsin,3448,5699,0,2
7,2008,Wyoming,967,1505,0,61
6,2008,Alabama,7212,7196,0,322
6,2008,Alaska,1523,1900,0,76
6,2008,Arizona,5471,4301,0,229
6,2008,Arkansas,3245,3362,0,206
6,2008,California,18065,14947,0,0
6,2008,Colorado,8017,7825,0,3149
6,2008,Connecticut,2554,2123,0,57
6,2008,Delaware,523,476,0,14
6,2008,District of Columbia,0,16,0,0
6,2008,Florida,21317,10823,0,729
6,2008,Georgia,6697,4721,0,304
6,2008,Guam,10,25,0,1
6,2008,Hawaii,0,0,0,0
6,2008,Idaho,1627,2923,0,99
6,2008,Illinois,5228,5228,0,263
6,2008,Indiana,5701,5690,0,201
6,2008,Iowa,17,1663,0,1
6,2008,Kansas,3292,2851,0,172
6,2008,Kentucky,5696,5034,0,373
6,2008,Louisiana,6605,5196,0,218
6,2008,Maine,1420,1863,0,90
6,2008,Mariana Islands,0,0,0,0
6,2008,Maryland,2620,2539,0,4
6,2008,Massachusetts,1602,1127,0,56
6,2008,Michigan,1907,7336,0,65
6,2008,Minnesota,3612,5949,0,134
6,2008,Mississippi,3504,3179,0,158
6,2008,Missouri,9100,7286,0,357
6,2008,Montana,1746,3479,0,139
6,2008,Nebraska,4,1256,0,1
6,2008,Nevada,2517,1801,0,129
6,2008,New Hampshire,1735,1785,0,36
6,2008,New Jersey,1503,1124,0,63
6,2008,New Mexico,2985,3098,0,229
6,2008,New York,3099,7173,0,42
6,2008,North Carolina,190,7042,0,117
6,2008,North Dakota,595,1819,0,22
6,2008,Ohio,9483,8069,0,403
6,2008,Oklahoma,5447,4631,0,415
6,2008,Oregon,5220,7084,0,285
6,2008,Pennsylvania,0,35944,0,111
6,2008,Puerto Rico,373,88,0,13
6,2008,Rhode Island,377,296,0,71
6,2008,South Carolina,4198,2754,0,122
6,2008,South Dakota,877,1994,0,56
6,2008,Tennessee,9823,6702,0,380
6,2008,Texas,22732,20558,0,1033
6,2008,Utah,2027,3059,0,97
6,2008,Vermont,573,651,0,21
6,2008,Virgin Islands,45,2,0,1
6,2008,Virginia,7661,6765,0,247
6,2008,Washington,7067,7939,0,294
6,2008,West Virginia,2760,3511,0,160
6,2008,Wisconsin,3420,6108,0,0
6,2008,Wyoming,1062,1574,0,74
5,2008,Alabama,7993,7889,0,378
5,2008,Alaska,1712,2200,0,106
5,2008,Arizona,6553,5000,0,260
5,2008,Arkansas,3407,3586,0,241
5,2008,California,18442,16004,0,0
5,2008,Colorado,8469,8336,0,3116
5,2008,Connecticut,2946,2374,0,60
5,2008,Delaware,594,551,0,17
5,2008,District of Columbia,0,0,0,0
5,2008,Florida,22085,11565,0,777
5,2008,Georgia,7303,5135,0,290
5,2008,Guam,18,18,0,0
5,2008,Hawaii,0,0,0,0
5,2008,Idaho,1819,3315,0,1414
5,2008,Illinois,6268,6334,0,296
5,2008,Indiana,7065,6543,0,246
5,2008,Iowa,30,1841,0,0
5,2008,Kansas,3483,3306,0,177
5,2008,Kentucky,6204,5802,0,440
5,2008,Louisiana,6353,4974,0,266
5,2008,Maine,1453,2106,0,122
5,2008,Mariana Islands,0,0,0,0
5,2008,Maryland,2862,2642,0,10
5,2008,Massachusetts,1912,1208,0,58
5,2008,Michigan,2026,8249,0,53
5,2008,Minnesota,4072,6206,0,168
5,2008,Mississippi,4015,3343,0,194
5,2008,Missouri,10138,8025,0,411
5,2008,Montana,1885,4303,0,177
5,2008,Nebraska,7,1422,0,2
5,2008,Nevada,2818,2004,0,159
5,2008,New Hampshire,1847,1846,0,10
5,2008,New Jersey,1654,1262,0,48
5,2008,New Mexico,3128,3087,0,164
5,2008,New York,3571,8632,0,71
5,2008,North Carolina,254,7720,0,119
5,2008,North Dakota,689,1828,0,39
5,2008,Ohio,11634,9167,0,459
5,2008,Oklahoma,6086,5451,0,422
5,2008,Oregon,5676,7197,0,290
5,2008,Pennsylvania,1,40339,0,112
5,2008,Puerto Rico,361,86,0,15
5,2008,Rhode Island,497,373,0,76
5,2008,South Carolina,4706,2914,0,179
5,2008,South Dakota,1060,2277,0,60
5,2008,Tennessee,10393,6999,0,391
5,2008,Texas,23216,21460,0,1178
5,2008,Utah,2537,3498,0,124
5,2008,Vermont,662,898,0,37
5,2008,Virgin Islands,31,3,0,1
5,2008,Virginia,9485,7777,0,294
5,2008,Washington,7419,7598,0,294
5,2008,West Virginia,3229,3863,0,228
5,2008,Wisconsin,3951,7200,0,2
5,2008,Wyoming,1134,1833,0,74
4,2008,Alabama,7947,7434,0,330
4,2008,Alaska,1788,2552,0,89
4,2008,Arizona,6569,4968,0,261
4,2008,Arkansas,3410,4165,0,188
4,2008,California,18892,16152,0,0
4,2008,Colorado,8592,8811,0,2613
4,2008,Connecticut,3151,2701,0,52
4,2008,Delaware,666,624,0,60
4,2008,District of Columbia,0,0,0,0
4,2008,Florida,22873,11925,0,803
4,2008,Georgia,7386,5485,0,285
4,2008,Guam,10,27,0,0
4,2008,Hawaii,0,0,0,0
4,2008,Idaho,1858,3474,0,97
4,2008,Illinois,6230,6643,0,304
4,2008,Indiana,6798,7163,0,268
4,2008,Iowa,26,2931,0,5
4,2008,Kansas,3982,3991,0,184
4,2008,Kentucky,5904,6809,0,387
4,2008,Louisiana,6576,5069,0,241
4,2008,Maine,1500,2180,0,107
4,2008,Mariana Islands,0,0,0,0
4,2008,Maryland,2304,3040,0,7
4,2008,Massachusetts,2116,1484,0,55
4,2008,Michigan,2343,9766,0,63
4,2008,Minnesota,5417,9752,0,193
4,2008,Mississippi,3737,3457,0,167
4,2008,Missouri,10621,10465,0,396
4,2008,Montana,1883,3863,0,140
4,2008,Nebraska,6,1737,0,0
4,2008,Nevada,2738,2119,0,120
4,2008,New Hampshire,1911,2167,0,6
4,2008,New Jersey,1624,1351,0,66
4,2008,New Mexico,3016,3192,0,173
4,2008,New York,3955,10703,0,59
4,2008,North Carolina,206,8394,0,126
4,2008,North Dakota,721,2104,0,29
4,2008,Ohio,12773,10745,0,519
4,2008,Oklahoma,6830,6547,0,429
4,2008,Oregon,6090,8196,0,302
4,2008,Pennsylvania,0,45631,0,117
4,2008,Puerto Rico,316,86,0,14
4,2008,Rhode Island,450,376,0,104
4,2008,South Carolina,4714,3114,0,151
4,2008,South Dakota,1226,2583,0,70
4,2008,Tennessee,10360,7144,0,411
4,2008,Texas,22491,20257,0,1220
4,2008,Utah,2800,3500,0,115
4,2008,Vermont,701,1162,0,34
4,2008,Virgin Islands,34,2,0,0
4,2008,Virginia,12221,8622,0,303
4,2008,Washington,7891,8233,0,306
4,2008,West Virginia,3199,4379,0,196
4,2008,Wisconsin,4802,11642,0,0
4,2008,Wyoming,1120,1830,0,72
3,2008,Alabama,10021,10942,0,399
3,2008,Alaska,1780,2203,0,118
3,2008,Arizona,6961,5394,0,339
3,2008,Arkansas,4087,4980,0,201
3,2008,California,21050,19758,0,0
3,2008,Colorado,9748,9936,0,2717
3,2008,Connecticut,3517,3042,0,51
3,2008,Delaware,666,656,0,17
3,2008,District of Columbia,0,0,0,0
3,2008,Florida,23888,13781,0,771
3,2008,Georgia,9057,7895,0,365
3,2008,Guam,15,11,0,1
3,2008,Hawaii,0,0,0,0
3,2008,Idaho,2161,4018,0,240
3,2008,Illinois,8214,9393,0,555
3,2008,Indiana,9545,9961,0,315
3,2008,Iowa,38,4141,0,4
3,2008,Kansas,4660,4719,0,252
3,2008,Kentucky,7352,8536,0,423
3,2008,Louisiana,7566,6554,0,252
3,2008,Maine,1803,2390,0,108
3,2008,Mariana Islands,0,0,0,0
3,2008,Maryland,2446,3454,0,6
3,2008,Massachusetts,2540,1710,0,63
3,2008,Michigan,2771,12182,0,83
3,2008,Minnesota,5819,10560,0,212
3,2008,Mississippi,4495,5055,0,221
3,2008,Missouri,13170,12317,0,499
3,2008,Montana,2071,4153,0,168
3,2008,Nebraska,11,2178,0,3
3,2008,Nevada,3519,2651,0,153
3,2008,New Hampshire,1983,2094,0,5
3,2008,New Jersey,1664,1591,0,57
3,2008,New Mexico,3485,3816,0,157
3,2008,New York,4263,11056,0,71
3,2008,North Carolina,289,10270,0,111
3,2008,North Dakota,857,2370,0,36
3,2008,Ohio,15096,12216,0,684
3,2008,Oklahoma,7121,6599,0,476
3,2008,Oregon,6730,9643,0,347
3,2008,Pennsylvania,0,55553,0,219
3,2008,Puerto Rico,330,89,0,15
3,2008,Rhode Island,560,443,0,119
3,2008,South Carolina,6156,4534,0,177
3,2008,South Dakota,1439,2899,0,70
3,2008,Tennessee,11968,9589,0,449
3,2008,Texas,26012,23400,0,1384
3,2008,Utah,2836,3952,0,127
3,2008,Vermont,802,1212,0,23
3,2008,Virgin Islands,14,2,0,1
3,2008,Virginia,12481,9553,0,303
3,2008,Washington,8423,9169,0,310
3,2008,West Virginia,4175,5142,0,253
3,2008,Wisconsin,5257,14027,0,1
3,2008,Wyoming,1347,2037,0,56
2,2008,Alabama,10248,11972,0,470
2,2008,Alaska,1609,1814,0,93
2,2008,Arizona,7710,5991,0,338
2,2008,Arkansas,5245,6391,0,371
2,2008,California,17693,15933,0,0
2,2008,Colorado,9169,9438,0,2269
2,2008,Connecticut,3068,2730,0,60
2,2008,Delaware,629,703,0,48
2,2008,District of Columbia,1,52,0,0
2,2008,Florida,23891,14570,0,843
2,2008,Georgia,10542,8896,0,450
2,2008,Guam,13,23,0,0
2,2008,Hawaii,0,0,0,0
2,2008,Idaho,2018,3605,0,206
2,2008,Illinois,7275,8002,0,411
2,2008,Indiana,8796,8951,0,308
2,2008,Iowa,30,3184,0,3
2,2008,Kansas,4522,4569,0,238
2,2008,Kentucky,8925,9523,0,650
2,2008,Louisiana,8438,7284,0,286
2,2008,Maine,1356,1995,0,88
2,2008,Mariana Islands,0,0,0,0
2,2008,Maryland,2688,3809,0,14
2,2008,Massachusetts,1986,1322,0,67
2,2008,Michigan,2291,10296,0,66
2,2008,Minnesota,4671,8015,0,210
2,2008,Mississippi,5843,6247,0,274
2,2008,Missouri,12985,12143,0,492
2,2008,Montana,1817,3332,0,185
2,2008,Nebraska,13,2085,0,4
2,2008,Nevada,3209,2344,0,186
2,2008,New Hampshire,1797,1722,0,10
2,2008,New Jersey,1483,1461,0,58
2,2008,New Mexico,3496,3861,0,316
2,2008,New York,3766,10003,0,47
2,2008,North Carolina,330,11974,0,194
2,2008,North Dakota,718,1968,0,34
2,2008,Ohio,14693,11940,0,577
2,2008,Oklahoma,7937,7510,0,560
2,2008,Oregon,5848,7882,0,318
2,2008,Pennsylvania,0,46330,0,97
2,2008,Puerto Rico,451,91,0,12
2,2008,Rhode Island,441,437,0,95
2,2008,South Carolina,7339,5176,0,220
2,2008,South Dakota,1335,2856,0,91
2,2008,Tennessee,13818,10829,0,534
2,2008,Texas,27766,25882,0,1588
2,2008,Utah,2687,4137,0,139
2,2008,Vermont,775,1137,0,29
2,2008,Virgin Islands,13,1,0,0
2,2008,Virginia,13359,10525,0,334
2,2008,Washington,8534,8546,0,386
2,2008,West Virginia,4220,5402,0,324
2,2008,Wisconsin,4853,10213,0,1
2,2008,Wyoming,1169,1785,0,67
1,2008,Alabama,9304,9156,0,464
1,2008,Alaska,1395,1563,0,84
1,2008,Arizona,6176,5162,0,305
1,2008,Arkansas,3696,5681,0,285
1,2008,California,17524,15080,0,0
1,2008,Colorado,7893,8324,0,1840
1,2008,Connecticut,3283,2996,0,61
1,2008,Delaware,529,693,0,20
1,2008,District of Columbia,1,0,0,0
1,2008,Florida,21902,14496,0,791
1,2008,Georgia,8618,8225,0,341
1,2008,Guam,12,15,0,0
1,2008,Hawaii,0,0,0,0
1,2008,Idaho,1609,2983,0,103
1,2008,Illinois,6366,7633,0,347
1,2008,Indiana,8132,8355,0,298
1,2008,Iowa,27,2986,0,4
1,2008,Kansas,3953,4583,0,201
1,2008,Kentucky,7357,8139,0,567
1,2008,Louisiana,7101,8290,0,273
1,2008,Maine,1341,1771,0,76
1,2008,Mariana Islands,0,0,0,0
1,2008,Maryland,2262,3243,0,7
1,2008,Massachusetts,2076,1491,0,69
1,2008,Michigan,2234,9252,0,74
1,2008,Minnesota,4206,6493,0,144
1,2008,Mississippi,4556,8022,0,213
1,2008,Missouri,10799,10749,0,400
1,2008,Montana,1336,2655,0,144
1,2008,Nebraska,7,1970,0,0
1,2008,Nevada,2390,1930,0,132
1,2008,New Hampshire,1786,1778,0,22
1,2008,New Jersey,1411,1589,0,51
1,2008,New Mexico,2808,3159,0,152
1,2008,New York,3799,9442,0,55
1,2008,North Carolina,224,10862,0,151
1,2008,North Dakota,699,1984,0,39
1,2008,Ohio,12322,13587,0,649
1,2008,Oklahoma,6291,6573,0,497
1,2008,Oregon,5439,6638,0,279
1,2008,Pennsylvania,0,44398,0,96
1,2008,Puerto Rico,501,94,0,21
1,2008,Rhode Island,422,401,0,98
1,2008,South Carolina,5136,4754,0,191
1,2008,South Dakota,1107,2560,0,72
1,2008,Tennessee,11125,9150,0,489
1,2008,Texas,24005,26358,0,1417
1,2008,Utah,2424,3734,0,107
1,2008,Vermont,567,725,0,21
1,2008,Virgin Islands,32,2,0,0
1,2008,Virginia,9903,9371,0,273
1,2008,Washington,7637,7277,0,329
1,2008,West Virginia,3326,4727,0,280
1,2008,Wisconsin,3679,7574,0,1
1,2008,Wyoming,885,1499,0,62
12,2007,Alabama,10877,23192,0,461
12,2007,Alaska,2227,3234,0,98
12,2007,Arizona,7678,9370,0,331
12,2007,Arkansas,4741,13939,0,247
12,2007,California,18279,20378,0,0
12,2007,Colorado,9359,14562,0,1921
12,2007,Connecticut,3077,3558,0,75
12,2007,Delaware,597,1508,0,27
12,2007,District of Columbia,1,0,0,0
12,2007,Florida,23703,24625,0,917
12,2007,Georgia,10296,21868,0,455
12,2007,Guam,10,26,0,0
12,2007,Hawaii,0,0,0,0
12,2007,Idaho,2364,6581,0,124
12,2007,Illinois,6639,12126,0,423
12,2007,Indiana,7943,14213,0,341
12,2007,Iowa,23,6371,0,3
12,2007,Kansas,3946,8716,0,241
12,2007,Kentucky,9547,17620,0,567
12,2007,Louisiana,8474,22360,0,344
12,2007,Maine,1172,3138,0,68
12,2007,Mariana Islands,0,0,0,0
12,2007,Maryland,2093,5974,0,4
12,2007,Massachusetts,1970,1687,0,56
12,2007,Michigan,2327,17095,0,78
12,2007,Minnesota,4258,11430,0,151
12,2007,Mississippi,5073,19981,0,273
12,2007,Missouri,11779,19402,0,438
12,2007,Montana,2108,5903,0,134
12,2007,Nebraska,1,4774,0,1
12,2007,Nevada,3255,3832,0,166
12,2007,New Hampshire,1650,2415,0,6
12,2007,New Jersey,1270,2355,0,37
12,2007,New Mexico,3509,5988,0,250
12,2007,New York,3263,14674,0,56
12,2007,North Carolina,265,24934,0,109
12,2007,North Dakota,656,3125,0,24
12,2007,Ohio,13589,22970,0,625
12,2007,Oklahoma,6978,13444,0,467
12,2007,Oregon,6502,13106,0,323
12,2007,Pennsylvania,0,53300,0,118
12,2007,Puerto Rico,593,103,0,23
12,2007,Rhode Island,358,490,0,99
12,2007,South Carolina,6008,11940,0,204
12,2007,South Dakota,1088,4696,0,80
12,2007,Tennessee,13549,21021,0,556
12,2007,Texas,30442,58440,0,1549
12,2007,Utah,3542,9392,0,139
12,2007,Vermont,513,1257,0,11
12,2007,Virgin Islands,29,3,0,1
12,2007,Virginia,11571,18884,0,349
12,2007,Washington,7995,12543,0,309
12,2007,West Virginia,4051,9789,0,224
12,2007,Wisconsin,4178,12216,0,0
12,2007,Wyoming,1284,3314,0,56
11,2007,Alabama,7144,16218,0,426
11,2007,Alaska,1463,2350,0,74
11,2007,Arizona,5306,6280,0,272
11,2007,Arkansas,2973,11585,0,239
11,2007,California,16000,17876,0,0
11,2007,Colorado,7016,11638,0,1402
11,2007,Connecticut,2788,3462,0,72
11,2007,Delaware,460,1231,0,20
11,2007,District of Columbia,0,0,0,0
11,2007,Florida,18959,18123,0,753
11,2007,Georgia,6257,13484,0,277
11,2007,Guam,12,31,0,0
11,2007,Hawaii,0,0,0,0
11,2007,Idaho,1532,4578,0,90
11,2007,Illinois,5377,11499,0,336
11,2007,Indiana,6508,14549,0,266
11,2007,Iowa,33,6855,0,6
11,2007,Kansas,3038,8267,0,262
11,2007,Kentucky,6122,13173,0,502
11,2007,Louisiana,5545,16178,0,291
11,2007,Maine,1083,3562,0,58
11,2007,Mariana Islands,0,0,0,0
11,2007,Maryland,1763,6045,0,6
11,2007,Massachusetts,1748,1861,0,71
11,2007,Michigan,1843,19169,0,62
11,2007,Minnesota,2984,11054,0,135
11,2007,Mississippi,3319,16248,0,221
11,2007,Missouri,8292,15950,0,361
11,2007,Montana,1358,4039,0,124
11,2007,Nebraska,0,4077,0,0
11,2007,Nevada,2179,2663,0,117
11,2007,New Hampshire,1546,2592,0,8
11,2007,New Jersey,1239,2511,0,35
11,2007,New Mexico,2563,4108,0,167
11,2007,New York,2934,16062,0,59
11,2007,North Carolina,209,18387,0,111
11,2007,North Dakota,453,3294,0,26
11,2007,Ohio,10308,23350,0,618
11,2007,Oklahoma,4681,10130,0,474
11,2007,Oregon,5000,8646,0,281
11,2007,Pennsylvania,0,55498,0,144
11,2007,Puerto Rico,502,91,0,15
11,2007,Rhode Island,334,492,0,91
11,2007,South Carolina,3898,7987,0,156
11,2007,South Dakota,728,4620,0,52
11,2007,Tennessee,9250,15432,0,475
11,2007,Texas,19042,37621,0,1299
11,2007,Utah,2539,6139,0,112
11,2007,Vermont,452,1480,0,24
11,2007,Virgin Islands,23,2,0,0
11,2007,Virginia,8729,15816,0,281
11,2007,Washington,6612,9469,0,289
11,2007,West Virginia,2583,9690,0,231
11,2007,Wisconsin,3399,16032,0,7
11,2007,Wyoming,908,2202,0,57
10,2007,Alabama,6484,10262,0,338
10,2007,Alaska,1589,2778,0,129
10,2007,Arizona,5171,5736,0,251
10,2007,Arkansas,2845,8662,0,295
10,2007,California,15250,15040,0,0
10,2007,Colorado,6768,11167,0,1726
10,2007,Connecticut,2958,3131,0,61
10,2007,Delaware,501,886,0,20
10,2007,District of Columbia,3,0,0,0
10,2007,Florida,18709,15066,0,725
10,2007,Georgia,5810,11085,0,295
10,2007,Guam,17,34,0,0
10,2007,Hawaii,0,0,0,0
10,2007,Idaho,1457,4742,0,105
10,2007,Illinois,5503,9571,0,282
10,2007,Indiana,5491,9858,0,289
10,2007,Iowa,14,5261,0,3
10,2007,Kansas,3280,6405,0,196
10,2007,Kentucky,5768,10749,0,488
10,2007,Louisiana,6113,13402,0,283
10,2007,Maine,1414,5843,0,121
10,2007,Mariana Islands,0,0,0,0
10,2007,Maryland,1943,4589,0,6
10,2007,Massachusetts,1769,1738,0,59
10,2007,Michigan,1901,15839,0,60
10,2007,Minnesota,3438,18622,0,144
10,2007,Mississippi,3378,9528,0,191
10,2007,Missouri,9728,15754,0,424
10,2007,Montana,1484,6554,0,149
10,2007,Nebraska,0,3664,0,0
10,2007,Nevada,2209,2015,0,120
10,2007,New Hampshire,1580,2923,0,8
10,2007,New Jersey,1303,1969,0,44
10,2007,New Mexico,2730,3698,0,143
10,2007,New York,3227,15540,0,57
10,2007,North Carolina,194,13016,0,104
10,2007,North Dakota,518,5127,0,23
10,2007,Ohio,9598,16284,0,509
10,2007,Oklahoma,5318,8521,0,456
10,2007,Oregon,4412,8032,0,258
10,2007,Pennsylvania,0,51900,0,216
10,2007,Puerto Rico,603,120,0,22
10,2007,Rhode Island,377,455,0,79
10,2007,South Carolina,3832,5818,0,135
10,2007,South Dakota,786,6571,0,57
10,2007,Tennessee,8917,11361,0,413
10,2007,Texas,18392,32269,0,1165
10,2007,Utah,2012,5083,0,98
10,2007,Vermont,533,1696,0,24
10,2007,Virgin Islands,20,1,0,1
10,2007,Virginia,8479,11801,0,293
10,2007,Washington,6882,9622,0,334
10,2007,West Virginia,2613,7557,0,234
10,2007,Wisconsin,3607,16496,0,2
10,2007,Wyoming,785,2185,0,50
9,2007,Alabama,6361,9837,0,303
9,2007,Alaska,1162,2249,0,71
9,2007,Arizona,5468,5778,0,255
9,2007,Arkansas,2715,7149,0,212
9,2007,California,14631,15650,0,0
9,2007,Colorado,6214,9780,0,1531
9,2007,Connecticut,2010,2167,0,35
9,2007,Delaware,477,702,0,24
9,2007,District of Columbia,1,0,0,0
9,2007,Florida,17555,13315,0,654
9,2007,Georgia,5589,8574,0,328
9,2007,Guam,9,20,0,0
9,2007,Hawaii,0,0,0,0
9,2007,Idaho,1679,4838,0,127
9,2007,Illinois,4638,7590,0,267
9,2007,Indiana,5002,8163,0,239
9,2007,Iowa,14,3685,0,2
9,2007,Kansas,2878,5326,0,191
9,2007,Kentucky,5356,8547,0,418
9,2007,Louisiana,5572,10055,0,246
9,2007,Maine,1383,4066,0,105
9,2007,Mariana Islands,0,0,0,0
9,2007,Maryland,1615,3658,0,7
9,2007,Massachusetts,1534,1411,0,50
9,2007,Michigan,1685,14585,0,56
9,2007,Minnesota,3537,16878,0,167
9,2007,Mississippi,3000,7143,0,174
9,2007,Missouri,10468,11745,0,396
9,2007,Montana,1642,5567,0,164
9,2007,Nebraska,0,2816,0,0
9,2007,Nevada,2097,2165,0,109
9,2007,New Hampshire,1554,2703,0,16
9,2007,New Jersey,1227,1539,0,39
9,2007,New Mexico,2487,3463,0,130
9,2007,New York,2992,13961,0,42
9,2007,North Carolina,181,11052,0,93
9,2007,North Dakota,506,3729,0,23
9,2007,Ohio,8506,14391,0,441
9,2007,Oklahoma,4390,6956,0,391
9,2007,Oregon,4751,10062,0,276
9,2007,Pennsylvania,0,45529,0,116
9,2007,Puerto Rico,561,135,0,13
9,2007,Rhode Island,330,404,0,62
9,2007,South Carolina,3573,5140,0,161
9,2007,South Dakota,831,4743,0,79
9,2007,Tennessee,8158,9396,0,369
9,2007,Texas,17096,33983,0,1131
9,2007,Utah,2132,5106,0,110
9,2007,Vermont,565,1408,0,26
9,2007,Virgin Islands,15,1,0,1
9,2007,Virginia,11689,10323,0,270
9,2007,Washington,5705,9207,0,289
9,2007,West Virginia,2515,6045,0,183
9,2007,Wisconsin,3453,14404,0,0
9,2007,Wyoming,840,2451,0,79
8,2007,Alabama,7155,7975,0,360
8,2007,Alaska,1499,2713,0,102
8,2007,Arizona,5604,6373,0,278
8,2007,Arkansas,2948,5478,0,285
8,2007,California,15483,17331,0,5639
8,2007,Colorado,7146,9911,0,1516
8,2007,Connecticut,2257,2148,0,53
8,2007,Delaware,480,658,0,26
8,2007,District of Columbia,1,0,0,0
8,2007,Florida,19278,12899,0,757
8,2007,Georgia,6537,8541,0,280
8,2007,Guam,10,28,0,0
8,2007,Hawaii,0,0,0,0
8,2007,Idaho,1601,3795,0,116
8,2007,Illinois,5159,8193,0,368
8,2007,Indiana,5944,8451,0,254
8,2007,Iowa,19,2822,0,1
8,2007,Kansas,3155,4988,0,216
8,2007,Kentucky,5814,8072,0,465
8,2007,Louisiana,5938,9086,0,289
8,2007,Maine,1195,2669,0,72
8,2007,Mariana Islands,0,0,0,0
8,2007,Maryland,1744,3492,0,5
8,2007,Massachusetts,1773,1320,0,84
8,2007,Michigan,1929,10959,0,55
8,2007,Minnesota,3755,12143,0,156
8,2007,Mississippi,3616,7109,0,225
8,2007,Missouri,6769,11859,0,243
8,2007,Montana,1741,4297,0,162
8,2007,Nebraska,3,2442,0,2
