month,year,state,permit,handgun,long_gun,other,multiple
7,2007,Alaska,0,1367,2063,,94
7,2007,Arizona,2600,5425,4623,,240
7,2007,Arkansas,2167,2915,3566,,155
7,2007,California,14418,14613,13984,,28822
7,2007,Colorado,0,6422,6769,,2269
7,2007,Connecticut,3794,2174,1709,,48
7,2007,Delaware,0,413,515,,21
7,2007,District of Columbia,0,2,0,,0
7,2007,Florida,0,17668,10513,,638
7,2007,Georgia,3757,5640,5370,,229
7,2007,Guam,0,13,19,,1
7,2007,Hawaii,555,0,0,,0
7,2007,Idaho,1237,1410,2554,,89
7,2007,Illinois,26307,4348,5158,,287
7,2007,Indiana,0,4908,5919,,199
7,2007,Iowa,3014,8,1634,,5
7,2007,Kansas,0,2602,2850,,147
7,2007,Kentucky,107485,5244,5737,,389
7,2007,Louisiana,0,5982,5484,,208
7,2007,Maine,0,1070,1928,,88
7,2007,Mariana Islands,0,0,0,,0
7,2007,Maryland,841,1653,2501,,7
7,2007,Massachusetts,11223,1516,1003,,48
7,2007,Michigan,10230,1732,7462,,40
7,2007,Minnesota,5926,2750,6039,,115
7,2007,Mississippi,681,3376,4276,,169
7,2007,Missouri,3446,3701,7137,,141
7,2007,Montana,408,1467,2779,,113
7,2007,Nebraska,1346,0,1393,,1
7,2007,Nevada,785,2110,1544,,92
7,2007,New Hampshire,1740,1325,1575,,6
7,2007,New Jersey,0,1303,1191,,39
7,2007,New Mexico,290,2415,2609,,138
7,2007,New York,3427,3163,7363,,47
7,2007,North Carolina,8357,149,6783,,90
7,2007,North Dakota,242,390,1634,,18
7,2007,Ohio,0,8292,11280,,373
7,2007,Oklahoma,0,4681,4677,,342
7,2007,Oregon,23,4153,5806,,256
7,2007,Pennsylvania,205,0,38698,,85
7,2007,Puerto Rico,0,527,111,,14
7,2007,Rhode Island,0,310,306,,52
7,2007,South Carolina,1978,3334,3177,,93
7,2007,South Dakota,0,646,1994,,42
7,2007,Tennessee,0,8383,6746,,378
7,2007,Texas,9597,17474,19767,,951
7,2007,Utah,1157,1916,2931,,89
7,2007,Vermont,0,527,724,,21
7,2007,Virgin Islands,112,22,3,,1
7,2007,Virginia,0,8139,7588,,219
7,2007,Washington,5513,5760,6002,,227
7,2007,West Virginia,1,2472,3667,,169
7,2007,Wisconsin,0,2728,6362,,1
7,2007,Wyoming,324,797,1445,,47
6,2007,Alabama,0,6828,5366,,325
6,2007,Alaska,0,1565,1791,,75
6,2007,Arizona,4098,5699,4586,,256
6,2007,Arkansas,1946,2887,3371,,193
6,2007,California,14630,16526,14184,,38183
6,2007,Colorado,0,6503,7012,,1951
6,2007,Connecticut,4160,2259,1811,,45
6,2007,Delaware,0,462,508,,18
6,2007,District of Columbia,0,3,1,,0
6,2007,Florida,0,19377,11646,,701
6,2007,Georgia,3986,6136,4948,,267
6,2007,Guam,0,10,20,,0
6,2007,Hawaii,478,0,0,,0
6,2007,Idaho,1425,1643,2752,,89
6,2007,Illinois,26559,4699,5062,,210
6,2007,Indiana,0,5728,5827,,217
6,2007,Iowa,2909,10,1647,,1
6,2007,Kansas,0,2980,2805,,162
6,2007,Kentucky,114480,5597,5447,,386
6,2007,Louisiana,0,6055,4729,,185
6,2007,Maine,0,1122,1695,,65
6,2007,Mariana Islands,0,0,0,,0
6,2007,Maryland,964,1502,2558,,11
6,2007,Massachusetts,10715,1771,1126,,58
6,2007,Michigan,9493,1732,7078,,52
6,2007,Minnesota,5703,3095,5755,,122
6,2007,Mississippi,696,3469,3481,,194
6,2007,Missouri,4016,4602,7383,,179
6,2007,Montana,447,1582,3297,,123
6,2007,Nebraska,1383,1,1271,,0
6,2007,Nevada,906,2434,1863,,117
6,2007,New Hampshire,1336,1531,1643,,1
6,2007,New Jersey,0,1493,1278,,59
6,2007,New Mexico,308,2890,2775,,145
6,2007,New York,2826,3245,7131,,50
6,2007,North Carolina,8285,171,7144,,107
6,2007,North Dakota,239,430,1466,,19
6,2007,Ohio,0,8661,11526,,385
6,2007,Oklahoma,0,5249,4579,,373
6,2007,Oregon,44,5071,6751,,254
6,2007,Pennsylvania,251,0,40076,,75
6,2007,Puerto Rico,0,618,152,,18
6,2007,Rhode Island,0,347,298,,72
6,2007,South Carolina,2006,3764,2746,,116
6,2007,South Dakota,0,732,1880,,49
6,2007,Tennessee,0,8957,6523,,399
6,2007,Texas,6809,18556,18695,,917
6,2007,Utah,3597,2234,3210,,94
6,2007,Vermont,0,481,633,,23
6,2007,Virgin Islands,78,15,1,,0
6,2007,Virginia,0,7376,6836,,215
6,2007,Washington,5813,6233,6635,,263
6,2007,West Virginia,0,2634,3176,,181
6,2007,Wisconsin,0,2803,6019,,0
6,2007,Wyoming,327,1008,1604,,52
5,2007,Alabama,0,6806,4847,,307
5,2007,Alaska,0,1609,1951,,106
5,2007,Arizona,2207,5800,4412,,257
5,2007,Arkansas,1570,2805,3315,,168
5,2007,California,16765,16798,14460,,38907
5,2007,Colorado,0,6864,7066,,3072
5,2007,Connecticut,4340,2169,1794,,33
5,2007,Delaware,0,490,542,,26
5,2007,District of Columbia,0,5,39,,1
5,2007,Florida,0,19701,11298,,712
5,2007,Georgia,3698,6106,4763,,248
5,2007,Guam,0,13,25,,0
5,2007,Hawaii,516,0,0,,0
5,2007,Idaho,1558,1613,2857,,108
5,2007,Illinois,30155,5105,5224,,226
5,2007,Indiana,0,5314,5272,,233
5,2007,Iowa,3568,18,1563,,3
5,2007,Kansas,0,2936,2762,,163
5,2007,Kentucky,112566,5490,5081,,400
5,2007,Louisiana,0,5548,4173,,193
5,2007,Maine,0,1125,1687,,104
5,2007,Mariana Islands,0,0,0,,0
5,2007,Maryland,998,1822,2400,,8
5,2007,Massachusetts,11970,1794,1071,,53
5,2007,Michigan,11265,1971,7253,,52
5,2007,Minnesota,6480,3419,5615,,137
5,2007,Mississippi,691,3499,3184,,152
5,2007,Missouri,4986,5074,7273,,150
5,2007,Montana,507,1547,3489,,143
5,2007,Nebraska,1651,0,1225,,0
5,2007,Nevada,941,2467,1779,,125
5,2007,New Hampshire,1943,1499,1563,,3
5,2007,New Jersey,0,1447,1154,,45
5,2007,New Mexico,368,2755,2594,,128
5,2007,New York,4029,3239,7596,,47
5,2007,North Carolina,9532,192,6583,,78
5,2007,North Dakota,396,471,1609,,16
5,2007,Ohio,0,9327,11055,,428
5,2007,Oklahoma,0,5403,4657,,392
5,2007,Oregon,7,4653,6568,,245
5,2007,Pennsylvania,188,0,38683,,105
5,2007,Puerto Rico,0,468,120,,19
5,2007,Rhode Island,0,403,326,,66
5,2007,South Carolina,2877,3555,2549,,116
5,2007,South Dakota,0,761,1896,,54
5,2007,Tennessee,0,8271,5531,,338
5,2007,Texas,9833,18914,18183,,997
5,2007,Utah,2961,2336,3241,,94
5,2007,Vermont,0,544,778,,20
5,2007,Virgin Islands,90,22,5,,0
5,2007,Virginia,0,8205,6515,,236
5,2007,Washington,7362,6377,6057,,238
5,2007,West Virginia,0,2587,3204,,181
5,2007,Wisconsin,0,3105,6804,,3
5,2007,Wyoming,360,910,1560,,55
4,2007,Alabama,0,7134,5365,,287
4,2007,Alaska,0,1607,2301,,103
4,2007,Arizona,3125,6761,4831,,224
4,2007,Arkansas,1519,3171,3846,,190
4,2007,California,13848,16829,14586,,22538
4,2007,Colorado,0,6956,7790,,2023
4,2007,Connecticut,4509,2447,2137,,49
4,2007,Delaware,0,551,615,,34
4,2007,District of Columbia,0,2,0,,0
4,2007,Florida,0,19755,10901,,669
4,2007,Georgia,3441,6455,5343,,258
4,2007,Guam,0,19,21,,0
4,2007,Hawaii,557,0,0,,0
4,2007,Idaho,1739,1746,3170,,98
4,2007,Illinois,28722,5479,6121,,321
4,2007,Indiana,0,6040,6608,,257
4,2007,Iowa,4638,22,2594,,3
4,2007,Kansas,0,3367,3743,,202
4,2007,Kentucky,109203,5906,6941,,337
4,2007,Louisiana,0,5920,4300,,210
4,2007,Maine,0,1399,2151,,87
4,2007,Mariana Islands,0,0,0,,0
4,2007,Maryland,1241,2059,3040,,6
4,2007,Massachusetts,10557,2026,1316,,67
4,2007,Michigan,12689,2220,9885,,55
4,2007,Minnesota,6796,4365,9169,,184
4,2007,Mississippi,496,3842,3452,,146
4,2007,Missouri,4736,5239,9439,,162
4,2007,Montana,625,1692,3920,,139
4,2007,Nebraska,1875,2,1576,,0
4,2007,Nevada,887,2358,1955,,127
4,2007,New Hampshire,1751,1730,2156,,4
4,2007,New Jersey,0,1411,1260,,42
4,2007,New Mexico,400,2741,3039,,130
4,2007,New York,3377,3665,10252,,59
4,2007,North Carolina,8791,206,7259,,75
4,2007,North Dakota,307,633,2087,,32
4,2007,Ohio,0,11287,12819,,517
4,2007,Oklahoma,0,5906,5761,,398
4,2007,Oregon,55,5400,7923,,248
4,2007,Pennsylvania,245,0,44995,,97
4,2007,Puerto Rico,0,436,84,,9
4,2007,Rhode Island,0,432,391,,77
4,2007,South Carolina,2180,3963,2926,,119
4,2007,South Dakota,0,952,2358,,48
4,2007,Tennessee,0,8611,6549,,320
4,2007,Texas,11704,18442,18727,,974
4,2007,Utah,2480,2612,3644,,109
4,2007,Vermont,0,612,1099,,31
4,2007,Virgin Islands,109,21,4,,0
4,2007,Virginia,0,8849,7696,,261
4,2007,Washington,8015,6556,7098,,240
4,2007,West Virginia,0,2971,4246,,202
4,2007,Wisconsin,0,4193,10879,,1
4,2007,Wyoming,307,943,1754,,66
3,2007,Alabama,0,8378,7867,,356
3,2007,Alaska,0,1614,2068,,97
3,2007,Arizona,4026,6896,5391,,310
3,2007,Arkansas,1192,3790,5122,,213
3,2007,California,15653,18728,16354,,24571
3,2007,Colorado,0,8012,9579,,2479
3,2007,Connecticut,4848,3024,2484,,69
3,2007,Delaware,0,663,726,,28
3,2007,District of Columbia,0,3,1,,0
3,2007,Florida,0,21650,13835,,839
3,2007,Georgia,4028,7791,8108,,354
3,2007,Guam,0,12,27,,0
3,2007,Hawaii,591,0,0,,0
3,2007,Idaho,1744,1946,3893,,117
3,2007,Illinois,36049,6468,8451,,411
3,2007,Indiana,0,7985,9314,,278
3,2007,Iowa,5461,32,3991,,2
3,2007,Kansas,0,4833,5203,,218
3,2007,Kentucky,107956,7530,8896,,482
3,2007,Louisiana,0,7147,5953,,213
3,2007,Maine,0,1539,2411,,105
3,2007,Mariana Islands,0,0,2,,0
3,2007,Maryland,1340,2153,3797,,10
3,2007,Massachusetts,11410,2478,1639,,56
3,2007,Michigan,14803,2603,12820,,93
3,2007,Minnesota,6782,5069,10930,,193
3,2007,Mississippi,692,4703,4999,,195
3,2007,Missouri,4283,5863,12178,,221
3,2007,Montana,580,1774,4014,,151
3,2007,Nebraska,2082,0,2224,,0
3,2007,Nevada,889,3001,2316,,145
3,2007,New Hampshire,1663,1788,2163,,7
3,2007,New Jersey,0,1652,1666,,49
3,2007,New Mexico,310,3171,3542,,135
3,2007,New York,3687,4058,10401,,53
3,2007,North Carolina,10599,236,9953,,108
3,2007,North Dakota,365,680,2130,,27
3,2007,Ohio,0,13428,15898,,645
3,2007,Oklahoma,0,6651,7449,,472
3,2007,Oregon,121,5962,9055,,307
3,2007,Pennsylvania,215,0,54723,,105
3,2007,Puerto Rico,0,644,125,,12
3,2007,Rhode Island,0,461,451,,112
3,2007,South Carolina,2603,4383,4483,,187
3,2007,South Dakota,0,1061,2881,,73
3,2007,Tennessee,0,9883,9391,,446
3,2007,Texas,10004,21289,23174,,1231
3,2007,Utah,2613,2983,4394,,104
3,2007,Vermont,0,698,1211,,24
3,2007,Virgin Islands,167,27,1,,0
3,2007,Virginia,0,10761,9996,,318
3,2007,Washington,7745,7440,8206,,329
3,2007,West Virginia,0,3719,5213,,211
3,2007,Wisconsin,0,4636,15150,,0
3,2007,Wyoming,239,1059,1936,,52
2,2007,Alabama,0,9284,8854,,393
2,2007,Alaska,0,1401,1718,,92
2,2007,Arizona,3193,7662,5981,,315
2,2007,Arkansas,732,4565,6099,,308
2,2007,California,12077,16612,15545,,18326
2,2007,Colorado,1326,7007,8656,,1312
2,2007,Connecticut,3964,2451,1999,,55
2,2007,Delaware,0,607,672,,23
2,2007,District of Columbia,0,1,0,,0
2,2007,Florida,0,20935,13846,,677
2,2007,Georgia,3373,8790,9102,,399
2,2007,Guam,0,10,18,,1
2,2007,Hawaii,448,0,0,,0
2,2007,Idaho,1473,1955,3478,,119
2,2007,Illinois,29580,5761,7438,,301
2,2007,Indiana,0,6721,7720,,208
2,2007,Iowa,4918,25,3221,,3
2,2007,Kansas,0,4173,4750,,215
2,2007,Kentucky,105876,8232,9362,,530
2,2007,Louisiana,0,7019,6344,,250
2,2007,Maine,0,1148,1909,,65
2,2007,Mariana Islands,0,0,9,,0
2,2007,Maryland,1381,2022,3789,,12
2,2007,Massachusetts,10353,1941,1302,,60
2,2007,Michigan,12550,2364,10746,,72
2,2007,Minnesota,5344,3961,7430,,171
2,2007,Mississippi,662,5506,6242,,256
2,2007,Missouri,3381,5179,11560,,202
2,2007,Montana,459,1471,3084,,147
2,2007,Nebraska,2081,1,1936,,0
2,2007,Nevada,820,2556,2066,,139
2,2007,New Hampshire,1624,1546,1779,,1
2,2007,New Jersey,0,1440,1421,,48
2,2007,New Mexico,271,3115,3683,,212
2,2007,New York,3245,3345,9094,,50
2,2007,North Carolina,10861,343,11268,,153
2,2007,North Dakota,305,677,1692,,36
2,2007,Ohio,0,11980,12876,,571
2,2007,Oklahoma,0,6844,7614,,468
2,2007,Oregon,22,5260,7968,,323
2,2007,Pennsylvania,244,0,43052,,95
2,2007,Puerto Rico,0,449,113,,15
2,2007,Rhode Island,0,418,381,,96
2,2007,South Carolina,1984,5428,4683,,163
2,2007,South Dakota,0,936,2449,,60
2,2007,Tennessee,0,11804,10234,,480
2,2007,Texas,9470,21950,24176,,1343
2,2007,Utah,1795,2639,4422,,126
2,2007,Vermont,0,686,1052,,33
2,2007,Virgin Islands,107,29,2,,2
2,2007,Virginia,0,9190,9349,,262
2,2007,Washington,6507,7219,7432,,357
2,2007,West Virginia,0,3417,4803,,276
2,2007,Wisconsin,0,4385,10595,,4
2,2007,Wyoming,214,1029,1756,,73
1,2007,Alabama,0,8823,9530,,368
1,2007,Alaska,0,1236,1324,,83
1,2007,Arizona,3041,6247,5546,,247
1,2007,Arkansas,2170,3705,6022,,285
1,2007,California,16445,16192,15675,,14147
1,2007,Colorado,1752,6499,8243,,513
1,2007,Connecticut,4582,2377,2227,,69
1,2007,Delaware,0,599,753,,29
1,2007,District of Columbia,0,4,67,,1
1,2007,Florida,0,19482,13887,,697
1,2007,Georgia,3633,7492,8789,,286
1,2007,Guam,0,12,22,,1
1,2007,Hawaii,571,0,0,,0
1,2007,Idaho,1425,1420,2859,,117
1,2007,Illinois,35972,5198,7155,,268
1,2007,Indiana,0,6961,8305,,243
1,2007,Iowa,7045,13,3088,,3
1,2007,Kansas,0,3425,4662,,203
1,2007,Kentucky,105742,7030,9046,,547
1,2007,Louisiana,0,6834,7560,,250
1,2007,Maine,0,1196,2080,,79
1,2007,Mariana Islands,0,0,0,,0
1,2007,Maryland,1054,1868,3451,,5
1,2007,Massachusetts,11479,1927,1489,,65
1,2007,Michigan,13629,2312,10327,,66
1,2007,Minnesota,8590,3875,7140,,125
1,2007,Mississippi,527,4441,7065,,219
1,2007,Missouri,2579,4634,9835,,181
1,2007,Montana,485,1259,2634,,130
1,2007,Nebraska,2140,3,1990,,1
1,2007,Nevada,613,2395,2057,,126
1,2007,New Hampshire,1719,1688,1928,,13
1,2007,New Jersey,0,1317,1534,,49
1,2007,New Mexico,224,2618,3372,,149
1,2007,New York,3809,3752,9711,,51
1,2007,North Carolina,11547,260,11175,,135
1,2007,North Dakota,317,581,1954,,31
1,2007,Ohio,0,11141,13703,,634
1,2007,Oklahoma,0,4753,6433,,387
1,2007,Oregon,62,4841,6939,,257
1,2007,Pennsylvania,232,1,45225,,112
1,2007,Puerto Rico,0,563,123,,18
1,2007,Rhode Island,0,426,372,,85
1,2007,South Carolina,1783,4503,4682,,147
1,2007,South Dakota,0,830,2466,,56
1,2007,Tennessee,0,10320,9792,,411
1,2007,Texas,5526,19624,25320,,1262
1,2007,Utah,2074,2111,4170,,93
1,2007,Vermont,0,532,734,,24
1,2007,Virgin Islands,140,24,5,,0
1,2007,Virginia,0,9031,10055,,247
1,2007,Washington,6407,6347,6619,,287
1,2007,West Virginia,0,3061,4519,,247
1,2007,Wisconsin,0,3732,8895,,4
1,2007,Wyoming,270,836,1569,,49
12,2006,Alabama,0,10029,26008,,441
12,2006,Alaska,0,1991,2879,,81
12,2006,Arizona,2365,8353,11033,,345
12,2006,Arkansas,997,4377,15462,,230
12,2006,California,12881,16275,20903,,7842
12,2006,Colorado,1645,7652,14388,,612
12,2006,Connecticut,3525,2684,3053,,67
12,2006,Delaware,0,677,1702,,28
12,2006,District of Columbia,0,7,1,,0
12,2006,Florida,0,21311,27946,,778
12,2006,Georgia,3206,9468,25683,,475
12,2006,Guam,0,16,29,,0
12,2006,Hawaii,477,0,0,,0
12,2006,Idaho,1004,2055,6662,,115
12,2006,Illinois,32090,5986,12279,,341
12,2006,Indiana,0,7138,16146,,245
12,2006,Iowa,6273,34,7691,,2
12,2006,Kansas,0,4271,10401,,244
12,2006,Kentucky,102157,9337,20330,,543
12,2006,Louisiana,0,7841,21390,,311
12,2006,Maine,0,1397,3845,,102
12,2006,Mariana Islands,0,0,11,,0
12,2006,Maryland,1373,1319,7167,,7
12,2006,Massachusetts,9574,1974,1884,,72
12,2006,Michigan,11145,2460,21246,,61
12,2006,Minnesota,4498,4246,13559,,162
12,2006,Mississippi,697,5226,20475,,280
12,2006,Missouri,2045,5278,22173,,190
12,2006,Montana,332,1946,5611,,151
12,2006,Nebraska,1990,1,5151,,0
12,2006,Nevada,704,2916,4044,,175
12,2006,New Hampshire,1468,1794,3003,,18
12,2006,New Jersey,0,1367,2646,,48
12,2006,New Mexico,173,3193,6136,,163
12,2006,New York,3299,3263,17617,,50
12,2006,North Carolina,9157,297,27037,,109
12,2006,North Dakota,168,620,2966,,16
12,2006,Ohio,0,13640,25108,,551
12,2006,Oklahoma,0,7004,15609,,464
12,2006,Oregon,76,5912,13698,,280
12,2006,Pennsylvania,171,0,59214,,180
12,2006,Puerto Rico,0,567,106,,9
12,2006,Rhode Island,0,396,554,,104
12,2006,South Carolina,1366,5159,12689,,195
12,2006,South Dakota,0,975,4718,,64
12,2006,Tennessee,0,12069,22723,,527
12,2006,Texas,9626,24939,61903,,1365
12,2006,Utah,1907,3345,11500,,168
12,2006,Vermont,0,648,1525,,30
12,2006,Virgin Islands,113,36,4,,0
12,2006,Virginia,0,10114,20790,,325
12,2006,Washington,5105,6759,12298,,261
12,2006,West Virginia,0,4130,11781,,258
12,2006,Wisconsin,0,4648,14981,,3
12,2006,Wyoming,153,1296,3415,,69
11,2006,Alabama,0,6915,17468,,409
11,2006,Alaska,0,1310,2011,,79
11,2006,Arizona,3233,5504,6900,,265
11,2006,Arkansas,775,2921,13227,,247
11,2006,California,13129,14872,18247,,2150
11,2006,Colorado,1756,6956,11631,,510
11,2006,Connecticut,3517,2154,2819,,60
11,2006,Delaware,0,532,1452,,13
11,2006,District of Columbia,0,3,0,,0
11,2006,Florida,0,18006,20716,,709
11,2006,Georgia,2375,5846,15499,,299
11,2006,Guam,0,12,29,,1
11,2006,Hawaii,463,0,0,,0
11,2006,Idaho,1248,1412,4181,,98
11,2006,Illinois,30945,4948,11771,,342
11,2006,Indiana,0,6058,14668,,240
11,2006,Iowa,4572,20,7141,,5
11,2006,Kansas,0,3013,8225,,202
11,2006,Kentucky,100835,5989,15104,,499
11,2006,Louisiana,0,5276,15132,,240
11,2006,Maine,0,1112,3832,,77
11,2006,Mariana Islands,0,0,2,,0
11,2006,Maryland,1266,1439,6894,,6
11,2006,Massachusetts,9035,1701,2010,,71
11,2006,Michigan,10205,1915,21089,,59
11,2006,Minnesota,3545,2777,12690,,117
11,2006,Mississippi,562,3551,17282,,246
11,2006,Missouri,1402,3864,16706,,201
11,2006,Montana,356,1104,3852,,106
11,2006,Nebraska,1919,2,4555,,0
11,2006,Nevada,763,2128,2736,,111
11,2006,New Hampshire,1418,1568,2810,,16
11,2006,New Jersey,0,1239,2545,,39
11,2006,New Mexico,279,2390,3921,,160
11,2006,New York,3503,2968,16692,,42
11,2006,North Carolina,8032,216,18925,,118
11,2006,North Dakota,293,462,3205,,23
11,2006,Ohio,0,9911,24610,,481
11,2006,Oklahoma,0,4373,11003,,379
11,2006,Oregon,43,4793,9110,,265
11,2006,Pennsylvania,326,0,56099,,516
11,2006,Puerto Rico,0,625,114,,19
11,2006,Rhode Island,0,352,477,,101
11,2006,South Carolina,1525,3886,8933,,154
11,2006,South Dakota,0,654,4778,,38
11,2006,Tennessee,0,8585,16389,,377
11,2006,Texas,7371,16689,39310,,1199
11,2006,Utah,1713,2185,6686,,112
11,2006,Vermont,0,448,1684,,21
11,2006,Virgin Islands,127,24,1,,3
11,2006,Virginia,0,7924,17557,,282
11,2006,Washington,4956,5817,8532,,236
11,2006,West Virginia,0,2604,10779,,203
11,2006,Wisconsin,0,3577,17465,,2
11,2006,Wyoming,188,861,2252,,63
10,2006,Alabama,0,6174,10714,,349
10,2006,Alaska,0,1481,2445,,88
10,2006,Arizona,4638,5692,6462,,291
10,2006,Arkansas,1502,2782,9554,,209
10,2006,California,14330,15251,15914,,366
10,2006,Colorado,1667,6423,11316,,447
10,2006,Connecticut,3391,2359,2528,,54
10,2006,Delaware,0,483,1078,,24
10,2006,District of Columbia,0,2,0,,0
10,2006,Florida,0,17970,15942,,739
10,2006,Georgia,3216,5989,12437,,279
10,2006,Guam,0,10,18,,0
10,2006,Hawaii,496,0,0,,0
10,2006,Idaho,1335,1490,5038,,113
10,2006,Illinois,33875,5323,9732,,278
10,2006,Indiana,0,5470,9964,,314
10,2006,Iowa,4698,24,5694,,3
10,2006,Kansas,0,3206,6587,,247
10,2006,Kentucky,99625,5840,12191,,415
10,2006,Louisiana,3,5830,13067,,285
10,2006,Maine,0,1332,5896,,99
10,2006,Mariana Islands,0,0,4,,0
10,2006,Maryland,1472,1125,5200,,6
10,2006,Massachusetts,9956,1693,1690,,55
10,2006,Michigan,11361,2035,17772,,75
10,2006,Minnesota,3963,3330,19500,,151
10,2006,Mississippi,684,3228,9702,,214
10,2006,Missouri,1464,4021,16249,,182
10,2006,Montana,501,1469,6228,,150
10,2006,Nebraska,1927,1,3597,,1
10,2006,Nevada,693,2294,2382,,131
10,2006,New Hampshire,1720,1514,3237,,19
10,2006,New Jersey,0,1319,1936,,62
10,2006,New Mexico,238,2502,3758,,117
10,2006,New York,4129,3241,15579,,64
10,2006,North Carolina,8884,221,13996,,93
10,2006,North Dakota,241,461,4374,,25
10,2006,Ohio,0,9485,15865,,460
10,2006,Oklahoma,0,4803,9211,,399
10,2006,Oregon,48,4271,8203,,290
10,2006,Pennsylvania,138,0,49226,,85
10,2006,Puerto Rico,0,644,128,,18
10,2006,Rhode Island,0,343,424,,92
10,2006,South Carolina,1564,3517,6273,,131
10,2006,South Dakota,0,650,6073,,33
10,2006,Tennessee,0,7905,11692,,372
10,2006,Texas,6981,16442,34162,,1144
10,2006,Utah,1697,1804,5376,,96
10,2006,Vermont,0,554,1748,,24
10,2006,Virgin Islands,97,32,2,,0
10,2006,Virginia,0,7436,12437,,247
10,2006,Washington,6409,6031,9600,,265
10,2006,West Virginia,0,2569,8331,,196
10,2006,Wisconsin,0,3949,18096,,4
10,2006,Wyoming,203,818,2340,,56
9,2006,Alabama,0,6257,10357,,322
9,2006,Alaska,0,1182,2364,,85
9,2006,Arizona,3608,6370,6862,,285
9,2006,Arkansas,463,2843,8243,,246
9,2006,California,12371,13433,16155,,3352
9,2006,Colorado,806,6317,10823,,438
9,2006,Connecticut,3373,1868,2013,,42
9,2006,Delaware,0,431,914,,12
9,2006,District of Columbia,0,1,0,,0
9,2006,Florida,0,16596,13698,,674
9,2006,Georgia,2763,5795,9661,,332
9,2006,Guam,0,12,14,,0
9,2006,Hawaii,552,0,0,,0
9,2006,Idaho,1362,1706,5209,,110
9,2006,Illinois,33948,4607,8118,,299
9,2006,Indiana,0,5381,8879,,265
9,2006,Iowa,3733,11,4437,,3
9,2006,Kansas,0,2809,5754,,219
9,2006,Kentucky,100938,5672,9943,,487
9,2006,Louisiana,,5948,10836,,253
9,2006,Maine,0,1287,4128,,141
9,2006,Mariana Islands,0,0,1,,0
9,2006,Maryland,1651,419,4374,,6
9,2006,Massachusetts,9146,1654,1452,,64
9,2006,Michigan,10122,2018,17506,,81
9,2006,Minnesota,5333,3591,18315,,181
9,2006,Mississippi,237,3239,8493,,195
9,2006,Missouri,1330,3967,12497,,189
9,2006,Montana,409,1536,5283,,163
9,2006,Nebraska,1721,0,2752,,0
9,2006,Nevada,650,2059,2339,,119
9,2006,New Hampshire,1617,1474,2862,,10
9,2006,New Jersey,0,1164,1640,,46
9,2006,New Mexico,276,2352,3608,,131
9,2006,New York,3192,3223,14603,,66
9,2006,North Carolina,7151,200,11797,,102
9,2006,North Dakota,179,482,3491,,25
9,2006,Ohio,0,8680,15186,,482
9,2006,Oklahoma,0,4360,8089,,396
9,2006,Oregon,110,4775,10813,,307
9,2006,Pennsylvania,216,0,46215,,76
9,2006,Puerto Rico,0,592,159,,24
9,2006,Rhode Island,0,336,415,,83
9,2006,South Carolina,1488,3407,5773,,139
9,2006,South Dakota,0,734,4609,,62
9,2006,Tennessee,912,7359,10123,,374
9,2006,Texas,7082,16362,37821,,1138
9,2006,Utah,1710,1955,5749,,88
9,2006,Vermont,0,584,1536,,28
9,2006,Virgin Islands,121,17,1,,0
9,2006,Virginia,,6935,11023,,242
9,2006,Washington,5503,5446,9061,,277
9,2006,West Virginia,1,2606,6987,,227
9,2006,Wisconsin,0,3800,16212,,1
9,2006,Wyoming,213,984,2440,,53
8,2006,Alabama,0,6334,7611,,320
8,2006,Alaska,0,1410,2709,,102
8,2006,Arizona,3174,6608,7017,,302
8,2006,Arkansas,2198,2702,5880,,225
8,2006,California,17926,15372,17540,,407
8,2006,Colorado,854,7185,10058,,485
8,2006,Connecticut,3553,1805,1693,,50
8,2006,Delaware,0,436,676,,14
8,2006,District of Columbia,0,5,1,,0
8,2006,Florida,0,17575,12997,,674
